,Unnamed: 0,Address,Lot_Size,Price,Unit,State,Country,latitude,longitude,lat,long
2186,2202,"USA,California,6 Cram Gulch Rd, Yreka, CA 96097",196.5,149000.0,acres lot,California,USA,41.611,-122.5796,41.606124,-122.577272
2187,2203,"USA,California,2199 E Louie Rd, Gazelle, CA 96034",123.15,149000.0,acres lot,California,USA,41.593,-122.4165,41.5762636,-122.4625351
2188,2204,"USA,California,Xx Luce Gulch, Fort Jones, CA 96032",160.0,140000.0,acres lot,California,USA,41.6071,-122.84116,41.6076387,-122.8403099
2189,2205,"USA,California,4915 Woods Dr, Etna, CA 96027",4.0,139000.0,acres lot,California,USA,41.526,-122.9178,41.5257226,-122.9174129
2190,2206,"USA,California,Vesa Crk, Klamath River, CA 96050",18.89,139000.0,acres lot,California,USA,41.8612,-122.82558,41.8351867,-122.8520587
2191,2207,"USA,California,100 Taylor Ave #9, Yreka, CA 96097",2.0,139000.0,acres lot,California,USA,41.7326,-122.63776,41.6959753,-122.6509897
2192,2208,"USA,California,McAdams Creek Rd, Fort Jones, CA 96032",57.0,137500.0,acres lot,California,USA,41.683,-122.8245,41.6875012,-122.8195072
2193,2209,"USA,California,X N Foothill, Yreka, CA 96097",36.0,136500.0,acres lot,California,USA,41.733,-122.6283,41.7372491,-122.6205747
2194,2210,"USA,California,LOT 17 21 23 40 State Hwy #96, Klamath River, CA 96050",97.1,135000.0,acres lot,California,USA,41.8612,-122.82558,41.8355275,-122.8505249
2195,2211,"USA,California,406 Island Rd, Etna, CA 96027",1.0,130000.0,acres lot,California,USA,41.464,-122.8822,41.4645134,-122.8822863
2196,2212,"USA,California,0 Shasta View Hts, Yreka, CA 96097",5.86,130000.0,acres lot,California,USA,41.7326,-122.63776,41.720664,-122.664574
2197,2213,"USA,California,Blk E Widow Springs Rd LOT 2, McCloud, CA 96057",2.5,130000.0,acres lot,California,USA,41.2557,-122.13944,41.340218,-122.05299
2198,2214,"USA,California,0 Klamath River Rd, Klamath River, CA 96050",100.0,130000.0,acres lot,California,USA,41.8612,-122.82558,41.8619854,-122.7344459
2199,2215,"USA,California,PARCEL 18 Roxbury Dr, Scott Bar, CA 96085",25.2,129000.0,acres lot,California,USA,41.765,-123.0254,41.7695055,-123.0273827
2200,2216,"USA,California,24401 Eagles Roost Rd, Lakehead, CA 96051",1.39,125000.0,acres lot,California,USA,40.9984,-122.4109,40.9984098,-122.4111049
2201,2217,"USA,California,3 Fryers Way, Yreka, CA 96097",1.0,125000.0,acres lot,California,USA,41.744,-122.6323,41.716235,-122.6400988
2202,2218,"USA,California,Bridge St, Fort Jones, CA 96032",0.64,125000.0,acres lot,California,USA,41.6071,-122.84116,41.6055013,-122.8493811
2203,2219,"USA,California,LOT 54 Maple Dr, Weed, CA 96094",5.0,125000.0,acres lot,California,USA,41.422,-122.38612,41.3782906,-122.4032857
2204,2220,"USA,California,3-E-27 & 30 Red Fir Rd, McCloud, CA 96057",5.26,125000.0,acres lot,California,USA,41.329,-122.0837,41.3294881,-122.0842847
2205,2221,"USA,California,41 Skyview Rd, Mount Shasta, CA 96067",3.04,125000.0,acres lot,California,USA,41.353,-122.3681,41.354236,-122.368264
2206,2222,"USA,California,0 Ridge Dr, Yreka, CA 96097",13.0,125000.0,acres lot,California,USA,41.7326,-122.63776,41.701346,-122.6247293
2207,2223,"USA,California,2010 Fort Jones Rd, Yreka, CA 96097",1.0,125000.0,acres lot,California,USA,41.696,-122.6491,41.6985937,-122.6472103
2208,2224,"USA,California,Columbine, Weed, CA 96094",5.36,125000.0,acres lot,California,USA,41.39,-122.4152,41.42264979999999,-122.3861269
2209,2225,"USA,California,69 Cedar Ct, Trinity Center, CA 96091",2.44,125000.0,acres lot,California,USA,41.088,-122.715,41.0882913,-122.715135
2210,2226,"USA,California,Tax Area #90-009, Macdoel, CA 96058",50.0,120000.0,acres lot,California,USA,41.8268,-122.00528,41.8268154,-122.0052851
2211,2227,"USA,California,Skyview Rd, Mount Shasta, CA 96067",3.65,120000.0,acres lot,California,USA,41.353,-122.3681,41.354236,-122.368264
2212,2228,"USA,California,Corner Highway & Big Springs Rd #97, Weed, CA 96094",86.6,119000.0,acres lot,California,USA,41.422,-122.38612,41.5937061,-122.3963893
2213,2229,"USA,California,Dwinnell Way, Weed, CA 96094",10.0,119000.0,acres lot,California,USA,41.502,-122.4004,41.5005166,-122.3978805
2214,2230,"USA,California,12209 Ruff Way, Hornbrook, CA 96044",5.1,111111.0,acres lot,California,USA,41.87,-122.4487,41.8734516,-122.4501517
2215,2231,"USA,California,Na Scarface Rd, Gazelle, CA 96034",220.0,110000.0,acres lot,California,USA,41.5207,-122.52,41.5380595,-122.5258568
2216,2232,"USA,California,LOT 5 Eddy Dr, Mount Shasta, CA 96067",2.72,110000.0,acres lot,California,USA,41.3098,-122.31056,41.303739,-122.293516
2217,2233,"USA,California,0 Timber Gulch, Yreka, CA 96097",169.0,110000.0,acres lot,California,USA,41.7326,-122.63776,41.8537475,-122.7703095
2218,2234,"USA,California,1300 E Fork Rd, Trinity Center, CA 96091",8.29,109900.0,acres lot,California,USA,41.0221,-122.60379,41.0221208,-122.6037855
2219,2235,"USA,California,20.5 Vac Lot Big Rock Pl, Mount Shasta, CA 96067",20.54,109000.0,acres lot,California,USA,41.3098,-122.31056,41.3098746,-122.3105666
2220,2236,"USA,California,2197 E Louie Rd, Gazelle, CA 96034",53.0,109000.0,acres lot,California,USA,41.593,-122.4165,41.5762375,-122.4625556
2221,2237,"USA,California,4029 Travis Heights Rd, Yreka, CA 96097",3.0,109000.0,acres lot,California,USA,41.692,-122.6553,41.6753421,-122.6395435
2222,2238,"USA,California,Alves Dr, Weed, CA 96094",5.4,105000.0,acres lot,California,USA,41.448,-122.363,41.4473669,-122.3629414
2223,2239,"USA,California,Riverview Dr, Yreka, CA 96097",21.17,103500.0,acres lot,California,USA,41.75,-122.5962,41.7483435,-122.5961952
2224,2240,"USA,California,Bowen Centers Rd, Yreka, CA 96097",40.07,100000.0,acres lot,California,USA,41.67,-122.5756,41.680742,-122.57744
2225,2241,"USA,California,3 Apns Off #43N21, Weed, CA 96094",99.3,100000.0,acres lot,California,USA,41.422,-122.38612,41.42264979999999,-122.3861269
2226,2242,"USA,California,McAdams, Yreka, CA 96097",37.0,99000.0,acres lot,California,USA,41.7326,-122.63776,41.7354186,-122.6344708
2227,2243,"USA,California,0 Belgian Ln, Fort Jones, CA 96032",10.2,99000.0,acres lot,California,USA,41.627,-122.9859,41.630349,-122.994376
2228,2244,"USA,California,78 Acres Hwy #97, Macdoel, CA 96058",78.0,99000.0,acres lot,California,USA,41.8268,-122.00528,41.8268154,-122.0052851
2229,2245,"USA,California,PARCEL 21 Roxbury Dr, Scott Bar, CA 96085",12.4,99000.0,acres lot,California,USA,41.765,-123.0254,41.7695055,-123.0273827
2230,2246,"USA,California,862 Sierra Vista Dr, Yreka, CA 96097",0.2300045913682277,99000.0,sqft lot,California,USA,41.733,-122.6239,41.73311200000001,-122.623908
2231,2247,"USA,California,LOT 7 Andrew Ct, Mount Shasta, CA 96067",1.1,90000.0,acres lot,California,USA,41.3098,-122.31056,41.2868567,-122.2889803
2232,2248,"USA,California,N/a Homeland Rd, Macdoel, CA 96058",31.61,90000.0,acres lot,California,USA,41.8268,-122.00528,41.8365922,-121.9378096
2233,2249,"USA,California,PARCEL Berry St #A, Mount Shasta, CA 96067",0.1899908172635445,90000.0,sqft lot,California,USA,41.308,-122.3137,41.3089836,-122.3135425
2234,2250,"USA,California,LOT 9 Clea Ln, Mount Shasta, CA 96067",0.45,89999.0,acres lot,California,USA,41.2931,-122.313,41.2934599,-122.3132647
2235,2251,"USA,California,1955 Snowburst Rd, Weed, CA 96094",1.16,89900.0,acres lot,California,USA,41.397,-122.3928,41.42264979999999,-122.3861269
2236,2252,"USA,California,2121 Mountain View Dr, Weed, CA 96094",0.65,89900.0,acres lot,California,USA,41.395,-122.393,41.3958773,-122.393047
2237,2253,"USA,California,2023 Snowburst Rd, Weed, CA 96094",0.65,89900.0,acres lot,California,USA,41.39,-122.3929,41.42264979999999,-122.3861269
2238,2254,"USA,California,2030 Snowburst Rd, Weed, CA 96094",0.88,89900.0,acres lot,California,USA,41.39,-122.3921,41.42264979999999,-122.3861269
2239,2255,"USA,California,1968 Snowburst Rd, Weed, CA 96094",0.88,89900.0,acres lot,California,USA,41.397,-122.3921,41.42264979999999,-122.3861269
2240,2256,"USA,California,2071 Snowburst Rd, Weed, CA 96094",0.62,89900.0,acres lot,California,USA,41.396,-122.392,41.42264979999999,-122.3861269
2241,2257,"USA,California,2157 Mountain View Dr, Weed, CA 96094",0.69,89900.0,acres lot,California,USA,41.395,-122.3931,41.3954252,-122.3931237
2242,2258,"USA,California,2049 Snowburst Rd, Weed, CA 96094",0.62,89900.0,acres lot,California,USA,41.396,-122.3929,41.42264979999999,-122.3861269
2243,2259,"USA,California,1987 Snowburst Rd, Weed, CA 96094",0.73,89900.0,acres lot,California,USA,41.397,-122.393,41.42264979999999,-122.3861269
2244,2260,"USA,California,10.14 Kidder Creek Rd, Greenview, CA 96037",10.14,89500.0,acres lot,California,USA,41.5484,-122.92442,41.5486552,-122.9075781
2245,2261,"USA,California,Juniper Ter LOT 96, Weed, CA 96094",41.3,89000.0,acres lot,California,USA,41.422,-122.38612,41.42264979999999,-122.3861269
2246,2262,"USA,California,Corner Lakeshore And Cottonwood, Weed, CA 96094",10.0,89000.0,acres lot,California,USA,41.422,-122.38612,41.5054127,-122.3890641
2247,2263,"USA,California,LOT 695 Wolverine Dr, Hornbrook, CA 96044",4.5,88000.0,acres lot,California,USA,41.8911,-122.45939,41.8913666,-122.4593495
2248,2264,"USA,California,61029 State Highway 3, Trinity Center, CA 96091",0.88,86000.0,acres lot,California,USA,40.998,-122.70436,40.998368,-122.7043548
2249,2265,"USA,California,BLOCK-2 Juniper Valley Dr LOT 60, Weed, CA 96094",21.4,85000.0,acres lot,California,USA,48.0,-106.6,41.525145,-122.3359841
2250,2266,"USA,California,T45n R2e Lairds Camp Rd, Macdoel, CA 96058",30.2,85000.0,acres lot,California,USA,41.8268,-122.00528,39.8969879,-122.6181536
2251,2267,"USA,California,82 Panther Meadow Dr, McCloud, CA 96057",0.49,84270.0,acres lot,California,USA,41.2557,-122.13944,41.2494023,-122.142764
2252,2268,"USA,California,7 Old Mill Dr, McCloud, CA 96057",0.41,81090.0,acres lot,California,USA,41.2501,-122.14333,41.2479462,-122.1395855
2253,2269,"USA,California,8 Old Mill Dr, McCloud, CA 96057",0.54,81090.0,acres lot,California,USA,41.2501,-122.14333,41.2479462,-122.1395855
2254,2270,"USA,California,LOT 19 Dorothea Dr, Montague, CA 96064",2.4,80000.0,acres lot,California,USA,41.7282,-122.52739,41.5870691,-122.3474134
2255,2271,"USA,California,LOT 20 Dorothea Dr, Montague, CA 96064",2.1,80000.0,acres lot,California,USA,41.7282,-122.52739,41.5870691,-122.3474134
2256,2272,"USA,California,LOT 16 Lazy Ln, Fort Jones, CA 96032",46.2,80000.0,acres lot,California,USA,41.6071,-122.84116,41.5812948,-122.7761629
2257,2273,"USA,California,1024 Jackson St, Yreka, CA 96097",10.04,79900.0,acres lot,California,USA,41.729,-122.65479,41.72946,-122.654563
2258,2274,"USA,California,1965 Mountain View Dr, Weed, CA 96094",0.57,79900.0,acres lot,California,USA,41.397,-122.3906,41.3977681,-122.3906481
2259,2275,"USA,California,1999 Snowburst Rd, Weed, CA 96094",0.83,79900.0,acres lot,California,USA,41.397,-122.3918,41.42264979999999,-122.3861269
2260,2276,"USA,California,1973 Mountain View Dr, Weed, CA 96094",1.01,79900.0,acres lot,California,USA,41.397,-122.3914,41.3976457,-122.3914633
2261,2277,"USA,California,LOT 56 Grant Rd, Mount Shasta, CA 96067",0.35,79500.0,acres lot,California,USA,41.3098,-122.31056,41.2898468,-122.3135993
2262,2278,"USA,California,35 Pinnacle Rd, Weed, CA 96094",0.64,79500.0,acres lot,California,USA,41.422,-122.38612,41.42264979999999,-122.3861269
2263,2279,"USA,California,36 Pinnacle Rd, Weed, CA 96094",0.8,79500.0,acres lot,California,USA,41.422,-122.38612,41.42264979999999,-122.3861269
2264,2280,"USA,California,37 Pinnacle Rd, Weed, CA 96094",0.84,79500.0,acres lot,California,USA,41.422,-122.38612,41.42264979999999,-122.3861269
2265,2281,"USA,California,2179 Mountain View Dr, Weed, CA 96094",0.56,79500.0,acres lot,California,USA,41.394,-122.3931,41.3948064,-122.3931725
2266,2282,"USA,California,2251 Mountain View Dr, Weed, CA 96094",0.89,79500.0,acres lot,California,USA,41.393,-122.3929,41.3937488,-122.3929787
2267,2283,"USA,California,2225 Mountain View Dr, Weed, CA 96094",0.64,79500.0,acres lot,California,USA,41.394,-122.393,41.39422760000001,-122.3931022
2268,2284,"USA,California,2302 Mountain View Dr, Weed, CA 96094",0.76,79500.0,acres lot,California,USA,41.393,-122.391,41.39312570000001,-122.3917026
2269,2285,"USA,California,Omega Rd, Montague, CA 96064",10.0,79000.0,acres lot,California,USA,41.878,-122.4075,41.8789815,-122.4076752
2270,2286,"USA,California,43 Panther Meadow Dr, McCloud, CA 96057",0.25,78705.0,acres lot,California,USA,41.2557,-122.13944,41.2494023,-122.142764
2271,2287,"USA,California,76 Mill House Way, McCloud, CA 96057",0.27,77115.0,acres lot,California,USA,41.2557,-122.13944,41.2484907,-122.1407281
2272,2288,"USA,California,760 Endert St, Crescent City, CA 95531",0.1589990817263544,74200.0,sqft lot,California,USA,41.746,-124.15191,41.746071,-124.1518956
2273,2289,"USA,California,121700 Highway 101 None, Orick, CA 95555",2.02,74000.0,acres lot,California,USA,41.2963,-124.0542,47.5526781,-124.3549522
2274,2290,"USA,California,823 Northview Dr, Yreka, CA 96097",0.34,69900.0,acres lot,California,USA,41.7434,-122.64321,41.743468,-122.643216
2275,2291,"USA,California,1110 Discovery St, Yreka, CA 96097",0.29,69900.0,acres lot,California,USA,41.743,-122.64369,41.743426,-122.643705
2276,2292,"USA,California,Unimproved Land Oak Knl, Klamath River, CA 96050",40.0,69500.0,acres lot,California,USA,41.8612,-122.82558,41.8358374,-122.8472949
2277,2293,"USA,California,183 & 201 Lower Lake View Dr, Trinity Center, CA 96091",0.68,69000.0,acres lot,California,USA,40.9115,-122.782,40.9109665,-122.7814403
2278,2294,"USA,California,Middle Creek Rd, Klamath River, CA 96050",80.0,67000.0,acres lot,California,USA,41.853,-123.032,41.8587062,-123.0391876
2279,2295,"USA,California,1820 Moore Gulch Rd, Trinity Center, CA 96091",10.0,65000.0,acres lot,California,USA,40.893,-122.7233,40.8897771,-122.723009
2280,2296,"USA,California,805 Lane St, Yreka, CA 96097",1.6,65000.0,acres lot,California,USA,41.73,-122.6471,41.731403,-122.647183
2281,2297,"USA,California,1505 Blackwell Ln, Crescent City, CA 95531",1.0,65000.0,acres lot,California,USA,41.787,-124.17763,41.786989,-124.177516
2282,2298,"USA,California,Unimproved Land, Klamath River, CA 96050",6.7,62500.0,acres lot,California,USA,41.8612,-122.82558,41.8351867,-122.8520587
2283,2299,"USA,California,Hi You Gulch Rd, Fort Jones, CA 96032",40.0,62500.0,acres lot,California,USA,41.7086,-122.81463,41.7034779,-122.8401704
2284,2300,"USA,California,Xx South St #4, Yreka, CA 96097",8.0,62000.0,acres lot,California,USA,41.72,-122.644,41.7287377,-122.6385518
2285,2301,"USA,California,840 Northview Dr, Yreka, CA 96097",0.54,60000.0,acres lot,California,USA,41.742,-122.6437,41.742678,-122.644052
2286,2302,"USA,California,Scareface Rd, Gazelle, CA 96034",40.0,59000.0,acres lot,California,USA,41.5207,-122.52,41.5380595,-122.5258568
2287,2303,"USA,California,0 Sleepy Hollow Rd, Crescent City, CA 95531",1.0,55000.0,acres lot,California,USA,41.784,-124.1606,41.7847232,-124.1600869
2288,2304,"USA,California,0 Montague Rd, Yreka, CA 96097",1.3,55000.0,acres lot,California,USA,41.7402,-122.63295,41.7407304,-122.6100662
2289,2305,"USA,California,1605 Tsunami Ln, Crescent City, CA 95531",1.0,54400.0,acres lot,California,USA,41.776,-124.16671,41.77630500000001,-124.166711
2290,2306,"USA,California,Campbell Ave, Yreka, CA 96097",3.3,54000.0,acres lot,California,USA,41.712,-122.6199,41.71243,-122.62229
2291,2307,"USA,California,0 S Kraft Dr, Crescent City, CA 95531",0.73,49900.0,acres lot,California,USA,41.815,-124.139032,41.7557501,-124.2025913
2292,2308,"USA,California,37 Lowell St, Orick, CA 95555",0.15,49500.0,sqft lot,California,USA,41.287,-124.06027,41.2871012,-124.0601709
2293,2309,"USA,California,704 North St, Yreka, CA 96097",0.38,49000.0,acres lot,California,USA,41.734,-122.6434,41.73438,-122.643412
2294,2310,"USA,California,2740 Peveler Ave, Crescent City, CA 95531",0.1699954086317722,45000.0,sqft lot,California,USA,41.7464,-124.14795,41.74642,-124.147926
2295,2311,"USA,California,137 Azalea Dr, Klamath, CA 95548",0.15,45000.0,sqft lot,California,USA,41.573,-124.069,41.57302199999999,-124.069189
2296,2312,"USA,California,LOT 11 Shasta Ave, Yreka, CA 96097",7.1,43000.0,acres lot,California,USA,41.7326,-122.63776,41.7272678,-122.6469908
2297,2313,"USA,California,Indian Creek Rd, Fort Jones, CA 96032",20.0,39500.0,acres lot,California,USA,41.667,-122.8516,41.6585722,-122.8552593
2298,2314,"USA,California,115 Cowley Ln, Crescent City, CA 95531",0.34,39250.0,acres lot,California,USA,41.7647,-124.1596,41.7646865,-124.1596864
2299,2315,"USA,California,Middle Creek Ranch Rd, Klamath River, CA 96050",39.73,31500.0,acres lot,California,USA,41.891,-123.044,41.848402,-123.0302917
2300,2316,"USA,California,Curly Jack Rd, Happy Camp, CA 96039",0.7,25000.0,acres lot,California,USA,41.779,-123.3921,41.7831966,-123.3894825
2301,2317,"USA,California,721 Lake Forest Dr, Trinity Center, CA 96091",0.26,25000.0,acres lot,California,USA,40.911,-122.7832,40.9113987,-122.7833133
2302,2318,"USA,California,181 Millview Dr, Trinity Center, CA 96091",0.28,25000.0,acres lot,California,USA,40.911,-122.77148,40.9114578,-122.7715301
2303,2319,"USA,California,120 Pike St, Crescent City, CA 95531",0.2399908172635445,23900.0,sqft lot,California,USA,41.7573,-124.15765,41.757345,-124.157592
2304,2320,"USA,California,23.2 Acres Hwy #96, Klamath River, CA 96050",23.2,18500.0,acres lot,California,USA,41.8612,-122.82558,41.8355275,-122.8505249
2305,2321,"USA,California,0 Noels Way, Crescent City, CA 95531",2.0,135900.0,acres lot,California,USA,41.7533,-124.19293,41.7557501,-124.2025913
2306,2322,"USA,California,Bayview Dr, Crescent City, CA 95531",2.12,135000.0,acres lot,California,USA,41.764,-124.164,41.7641005,-124.1641752
2307,2323,"USA,California,920 Bear Creek Rd, Weaverville, CA 96093",10.39,135000.0,acres lot,California,USA,41.1786,-75.7563,40.8072705,-122.8995644
2308,2324,"USA,California,0 Iron Gate Rd, Hoopa, CA 95546",40.0,130000.0,acres lot,California,USA,41.2325,-123.7697,41.2410736,-123.7604692
2309,2325,"USA,California,129 Fred Haight Dr, Smith River, CA 95567",0.39,129000.0,acres lot,California,USA,41.9,-124.1457,41.9270072,-124.1458529
2310,2326,"USA,California,121 Apn #60-026, Smith River, CA 95567",19.8,129000.0,acres lot,California,USA,41.9267,-124.1519,41.9741584,-124.1576164
2311,2327,"USA,California,131 Indian Meadows Dr, Happy Camp, CA 96039",6.1,125000.0,acres lot,California,USA,41.8099,-123.38522,41.8100235,-123.385441
2312,2328,"USA,California,121 Apn #50-013, Smith River, CA 95567",19.33,125000.0,acres lot,California,USA,41.9267,-124.1519,41.9741584,-124.1576164
2313,2329,"USA,California,15 Madame Gasquet Ln, Gasquet, CA 95543",1.18,125000.0,acres lot,California,USA,41.8491,-123.96721,41.8509912,-123.9663848
2314,2330,"USA,California,0 Rowdy Creek Rd, Smith River, CA 95567",19.29,125000.0,acres lot,California,USA,41.929,-124.14344,41.9234517,-124.0990808
2315,2331,"USA,California,5641 Campbell Ridge Rd, Salyer, CA 95563",1.48,125000.0,acres lot,California,USA,40.93,-123.61649,40.9303259,-123.6164878
2316,2332,"USA,California,15575 Us Highway 101 N, Klamath, CA 95548",0.97,115000.0,acres lot,California,USA,41.58,-124.0786,41.5802895,-124.07898
2317,2333,"USA,California,2783 North St, Eureka, CA 95501",2.2,98000.0,acres lot,California,USA,40.8012,-124.13629,40.801276,-124.136277
